,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.933,0.933,0.062,0.462,0.943,0.943,0.573,0.98,0.512,0.724,0.471
1,es_fscore_05_std,0.134,0.134,0.15,0.388,0.15,0.102,0.122,0.14,0.353,0.134,0.26
2,es_precision_05_mean,0.965,0.965,0.061,0.691,0.938,1.0,0.498,0.98,0.511,0.669,0.909
3,es_precision_05_std,0.138,0.138,0.105,0.459,0.165,0.0,0.131,0.14,0.355,0.16,0.286
4,es_recall_05_mean,0.904,0.904,0.166,0.391,0.952,0.905,0.687,0.98,0.514,0.808,0.348
5,es_recall_05_std,0.131,0.131,0.366,0.361,0.133,0.131,0.105,0.14,0.351,0.133,0.239
6,execution_time_mean,0.478,0.489,8.246,0.694,26.027,9.459,2.021,3.073,6.555,1.989,0.342
7,execution_time_std,0.038,0.038,0.766,0.122,19.619,1.269,0.227,0.248,0.657,0.227,0.006
