,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.97,0.925,0.09,0.662,0.965,0.936,0.517,0.969,0.527,0.684,0.511
1,es_fscore_0.5_std,0.171,0.163,0.181,0.445,0.117,0.13,0.124,0.171,0.135,0.147,0.261
2,es_precision_0.5_mean,0.97,0.961,0.072,0.707,0.987,1.0,0.445,0.97,0.42,0.62,0.93
3,es_precision_0.5_std,0.171,0.169,0.122,0.451,0.1,0.0,0.131,0.171,0.126,0.162,0.255
4,es_recall_0.5_mean,0.97,0.892,0.217,0.646,0.95,0.898,0.633,0.968,0.723,0.777,0.386
5,es_recall_0.5_std,0.171,0.159,0.409,0.449,0.139,0.156,0.098,0.171,0.126,0.137,0.253
6,execution_time_mean,0.652,0.716,13.18,0.642,28.346,17.628,2.824,4.771,4.124,2.849,0.364
7,execution_time_std,0.022,0.036,1.321,0.218,33.85,2.733,0.237,0.258,0.297,0.217,0.009
