,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.96,0.837,0.0,0.371,0.725,0.9,0.003,0.88,0.332,0.025,0.002
1,es_fscore_0.75_std,0.196,0.307,0.0,0.469,0.42,0.227,0.015,0.325,0.178,0.086,0.018
2,es_precision_0.75_mean,0.96,0.865,0.0,0.403,0.721,0.95,0.002,0.88,0.253,0.018,0.01
3,es_precision_0.75_std,0.196,0.317,0.0,0.489,0.423,0.218,0.008,0.325,0.15,0.072,0.099
4,es_recall_0.75_mean,0.96,0.811,0.0,0.362,0.74,0.865,0.687,0.88,0.518,0.807,0.339
5,es_recall_0.75_std,0.196,0.298,0.0,0.465,0.406,0.233,0.105,0.325,0.196,0.133,0.24
6,execution_time_mean,0.44,0.489,8.246,0.422,26.027,9.459,2.021,3.073,2.588,1.989,0.342
7,execution_time_std,0.02,0.038,0.766,0.174,19.619,1.269,0.227,0.248,0.367,0.227,0.006
