,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.999,0.925,0.016,0.834,0.858,0.661,0.977,0.999,0.704,0.937,0.668
1,es_fscore_0.25_std,0.011,0.04,0.115,0.319,0.154,0.131,0.084,0.011,0.125,0.109,0.244
2,es_precision_0.25_mean,1.0,0.866,0.022,0.89,0.937,1.0,0.981,1.0,0.592,0.998,0.98
3,es_precision_0.25_std,0.0,0.067,0.142,0.302,0.157,0.0,0.076,0.0,0.122,0.017,0.14
4,es_recall_0.25_mean,0.998,0.996,0.014,0.812,0.808,0.51,0.974,0.998,0.88,0.9,0.546
5,es_recall_0.25_std,0.02,0.028,0.099,0.336,0.181,0.163,0.092,0.02,0.15,0.171,0.25
6,execution_time_mean,0.025,0.034,0.196,0.04,0.669,0.196,0.167,0.136,0.078,0.169,0.253
7,execution_time_std,0.002,0.002,0.022,0.004,0.323,0.012,0.013,0.012,0.007,0.027,0.007
