,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.96,0.95,0.045,0.602,0.829,0.707,0.716,0.999,0.503,0.842,0.558
1,es_fscore_0.5_std,0.196,0.037,0.16,0.459,0.225,0.255,0.18,0.011,0.186,0.141,0.313
2,es_precision_0.5_mean,0.96,0.932,0.04,0.653,0.842,1.0,0.605,1.0,0.387,0.827,0.86
3,es_precision_0.5_std,0.196,0.043,0.135,0.47,0.251,0.0,0.185,0.0,0.159,0.185,0.347
4,es_recall_0.5_mean,0.96,0.969,0.08,0.585,0.834,0.603,0.919,0.998,0.767,0.909,0.45
5,es_recall_0.5_std,0.196,0.046,0.257,0.46,0.207,0.287,0.113,0.02,0.17,0.159,0.299
6,execution_time_mean,0.056,0.074,0.621,0.071,2.34,0.577,0.352,0.339,0.214,0.354,0.271
7,execution_time_std,0.003,0.004,0.071,0.005,1.232,0.03,0.034,0.04,0.026,0.039,0.014
