,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.998,0.956,0.799,0.884,0.982,0.921,0.826,0.996,0.751,0.914,0.516
1,es_fscore_0.25_std,0.014,0.021,0.328,0.258,0.034,0.102,0.11,0.025,0.089,0.089,0.281
2,es_precision_0.25_mean,1.0,0.987,0.792,0.949,0.986,1.0,0.909,1.0,0.683,0.974,0.9
3,es_precision_0.25_std,0.0,0.017,0.317,0.212,0.044,0.0,0.1,0.0,0.092,0.049,0.3
4,es_recall_0.25_mean,0.996,0.928,0.834,0.859,0.978,0.868,0.759,0.992,0.838,0.866,0.398
5,es_recall_0.25_std,0.026,0.035,0.326,0.279,0.029,0.145,0.121,0.043,0.1,0.123,0.274
6,execution_time_mean,0.262,0.314,4.79,0.24,15.693,4.816,1.336,1.831,1.426,1.315,0.32
7,execution_time_std,0.012,0.018,0.503,0.063,10.004,0.528,0.144,0.121,0.103,0.119,0.006
