,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.921,0.921,0.068,0.489,0.592,0.88,0.325,0.969,0.469,0.537,0.567
1,es_fscore_05_std,0.162,0.162,0.142,0.384,0.149,0.253,0.096,0.171,0.36,0.161,0.237
2,es_precision_05_mean,0.966,0.966,0.079,0.704,0.99,1.0,0.264,0.97,0.481,0.479,0.969
3,es_precision_05_std,0.17,0.17,0.085,0.455,0.099,0.0,0.094,0.171,0.371,0.179,0.171
4,es_recall_05_mean,0.88,0.88,0.207,0.413,0.433,0.848,0.444,0.969,0.457,0.627,0.434
5,es_recall_05_std,0.155,0.155,0.402,0.355,0.125,0.274,0.074,0.171,0.348,0.141,0.233
6,execution_time_mean,2.58,2.613,49.438,1.659,30.767,142.921,8.706,17.954,72.707,8.721,0.453
7,execution_time_std,0.125,0.123,2.808,0.186,32.91,43.536,0.538,0.789,6.651,0.517,0.013
