,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.989,0.958,0.222,0.845,0.936,0.707,0.939,0.999,0.741,0.943,0.575
1,es_fscore_0.25_std,0.1,0.038,0.388,0.296,0.083,0.255,0.09,0.011,0.103,0.106,0.293
2,es_precision_0.25_mean,0.99,0.943,0.237,0.913,0.967,1.0,0.964,1.0,0.65,0.997,0.938
3,es_precision_0.25_std,0.099,0.046,0.393,0.262,0.081,0.0,0.075,0.0,0.108,0.022,0.238
4,es_recall_0.25_mean,0.989,0.975,0.224,0.819,0.914,0.603,0.919,0.998,0.872,0.909,0.461
5,es_recall_0.25_std,0.1,0.043,0.392,0.316,0.104,0.287,0.113,0.02,0.123,0.159,0.287
6,execution_time_mean,0.056,0.074,0.621,0.071,2.34,0.577,0.352,0.339,0.214,0.354,0.271
7,execution_time_std,0.003,0.004,0.071,0.005,1.232,0.03,0.034,0.04,0.026,0.039,0.014
