,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.84,0.84,0.0,0.499,0.512,0.784,0.491,0.98,0.449,0.807,0.628
1,es_fscore_05_std,0.126,0.126,0.0,0.424,0.451,0.112,0.307,0.14,0.271,0.277,0.4
2,es_precision_05_mean,0.739,0.739,0.0,0.603,0.57,0.98,0.384,0.98,0.351,0.817,0.77
3,es_precision_05_std,0.119,0.119,0.0,0.481,0.495,0.14,0.297,0.14,0.216,0.317,0.421
4,es_recall_05_mean,0.977,0.977,0.0,0.457,0.473,0.653,0.987,0.98,0.66,0.913,0.567
5,es_recall_05_std,0.143,0.143,0.0,0.419,0.43,0.093,0.066,0.14,0.333,0.146,0.379
6,execution_time_mean,0.02,0.021,0.125,0.029,0.174,0.099,0.088,0.076,0.081,0.088,0.256
7,execution_time_std,0.002,0.002,0.278,0.002,0.076,0.007,0.008,0.008,0.01,0.008,0.028
