,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.98,0.924,0.101,0.666,0.934,0.921,0.645,0.97,0.563,0.778,0.508
1,es_fscore_0.5_std,0.14,0.163,0.196,0.445,0.123,0.102,0.14,0.171,0.135,0.128,0.289
2,es_precision_0.5_mean,0.98,0.95,0.08,0.709,0.92,1.0,0.57,0.97,0.448,0.718,0.89
3,es_precision_0.5_std,0.14,0.168,0.136,0.45,0.153,0.0,0.144,0.171,0.125,0.154,0.313
4,es_recall_0.5_mean,0.98,0.9,0.222,0.651,0.955,0.868,0.759,0.969,0.77,0.866,0.394
5,es_recall_0.5_std,0.14,0.16,0.406,0.447,0.09,0.145,0.121,0.171,0.13,0.123,0.279
6,execution_time_mean,0.262,0.314,4.79,0.24,15.693,4.816,1.336,1.831,1.426,1.315,0.32
7,execution_time_std,0.012,0.018,0.503,0.063,10.004,0.528,0.144,0.121,0.103,0.119,0.006
