,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.975,0.914,0.609,0.327,0.942,0.227,0.964,0.997,0.133,0.982,0.53
1,es_fscore_0.25_std,0.084,0.04,0.073,0.183,0.072,0.09,0.104,0.01,0.013,0.065,0.16
2,es_precision_0.25_mean,0.979,0.899,0.663,0.343,0.957,0.333,0.965,1.0,0.084,0.985,0.817
3,es_precision_0.25_std,0.082,0.051,0.038,0.195,0.082,0.0,0.117,0.0,0.009,0.071,0.185
4,es_recall_0.25_mean,0.977,0.936,0.575,0.343,0.938,0.192,0.967,0.995,0.319,0.981,0.423
5,es_recall_0.25_std,0.082,0.028,0.097,0.191,0.064,0.1,0.082,0.017,0.024,0.054,0.156
6,execution_time_mean,0.341,0.294,4.427,1.095,25.973,1.646,1.261,1.71,1.557,1.239,0.403
7,execution_time_std,0.016,0.022,0.479,0.152,6.914,0.1,0.145,0.11,0.177,0.135,0.008
