,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.92,0.74,0.888,0.094,0.45,0.064,0.779,0.976,0.011,0.497,0.513
1,es_fscore_0.5_std,0.171,0.178,0.014,0.079,0.08,0.029,0.071,0.048,0.003,0.272,0.094
2,es_precision_0.5_mean,0.92,0.73,0.9,0.083,0.492,0.102,0.69,0.978,0.006,0.438,0.744
3,es_precision_0.5_std,0.172,0.18,0.003,0.074,0.106,0.014,0.073,0.046,0.002,0.247,0.109
4,es_recall_0.5_mean,0.93,0.79,0.878,0.128,0.432,0.053,0.96,0.974,0.097,0.661,0.415
5,es_recall_0.5_std,0.151,0.156,0.026,0.102,0.07,0.031,0.058,0.049,0.011,0.289,0.09
6,execution_time_mean,3.667,2.566,54.864,26.02,68.58,8.498,8.912,17.741,20.245,8.915,0.59
7,execution_time_std,0.526,0.113,2.418,6.766,10.016,0.25,0.641,0.729,2.564,0.614,0.027
