,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.993,0.964,0.205,0.922,0.934,0.775,0.935,0.999,0.743,0.929,0.568
1,es_fscore_0.25_std,0.066,0.039,0.379,0.233,0.076,0.228,0.103,0.011,0.098,0.125,0.297
2,es_precision_0.25_mean,1.0,0.954,0.23,0.943,0.962,1.0,0.965,1.0,0.651,0.996,0.89
3,es_precision_0.25_std,0.0,0.048,0.399,0.221,0.091,0.0,0.086,0.0,0.095,0.035,0.313
4,es_recall_0.25_mean,0.992,0.974,0.202,0.912,0.911,0.681,0.912,0.998,0.873,0.89,0.454
5,es_recall_0.25_std,0.08,0.044,0.373,0.243,0.079,0.263,0.128,0.02,0.12,0.179,0.282
6,execution_time_mean,0.078,0.067,0.557,0.07,1.977,0.555,0.322,0.296,0.205,0.33,0.344
7,execution_time_std,0.01,0.008,0.241,0.004,1.092,0.053,0.038,0.038,0.018,0.055,0.029
