,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.966,0.834,0.766,0.148,0.87,0.136,0.78,0.98,0.038,0.688,0.512
1,es_fscore_0.5_std,0.11,0.13,0.076,0.134,0.12,0.063,0.123,0.059,0.012,0.194,0.117
2,es_precision_0.5_mean,0.965,0.824,0.793,0.139,0.916,0.202,0.694,0.982,0.021,0.605,0.739
3,es_precision_0.5_std,0.115,0.132,0.064,0.131,0.119,0.035,0.125,0.057,0.007,0.187,0.147
4,es_recall_0.5_mean,0.972,0.868,0.745,0.175,0.843,0.115,0.954,0.979,0.187,0.87,0.414
5,es_recall_0.5_std,0.093,0.106,0.087,0.153,0.125,0.067,0.095,0.06,0.025,0.168,0.111
6,execution_time_mean,0.835,0.683,12.587,5.8,63.989,3.09,2.63,4.57,4.672,2.644,0.456
7,execution_time_std,0.064,0.05,0.933,1.866,11.882,0.17,0.2,0.254,0.771,0.203,0.016
