,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.866,0.716,0.761,0.071,0.505,0.128,0.115,0.864,0.03,0.104,0.005
1,es_fscore_0.75_std,0.183,0.173,0.097,0.106,0.237,0.071,0.06,0.155,0.017,0.061,0.023
2,es_precision_0.75_mean,0.865,0.706,0.786,0.067,0.523,0.186,0.073,0.864,0.017,0.066,0.015
3,es_precision_0.75_std,0.185,0.177,0.091,0.103,0.239,0.065,0.043,0.155,0.01,0.043,0.052
4,es_recall_0.75_mean,0.87,0.743,0.741,0.082,0.497,0.109,0.954,0.864,0.157,0.87,0.407
5,es_recall_0.75_std,0.177,0.161,0.105,0.12,0.237,0.071,0.095,0.155,0.061,0.168,0.116
6,execution_time_mean,0.835,0.683,12.587,5.8,63.989,3.09,2.63,4.57,4.672,2.644,0.456
7,execution_time_std,0.064,0.05,0.933,1.866,11.882,0.17,0.2,0.254,0.771,0.203,0.016
