,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.74,0.74,0.888,0.113,0.45,0.064,0.779,0.976,0.016,0.497,0.513
1,es_fscore_05_std,0.178,0.178,0.014,0.111,0.08,0.029,0.071,0.048,0.004,0.272,0.094
2,es_precision_05_mean,0.729,0.73,0.9,0.105,0.492,0.102,0.69,0.978,0.009,0.438,0.744
3,es_precision_05_std,0.181,0.18,0.003,0.11,0.106,0.014,0.073,0.046,0.002,0.247,0.109
4,es_recall_05_mean,0.79,0.79,0.878,0.139,0.432,0.053,0.96,0.974,0.087,0.661,0.415
5,es_recall_05_std,0.156,0.156,0.026,0.122,0.07,0.031,0.058,0.049,0.017,0.289,0.09
6,execution_time_mean,2.501,2.566,54.864,21.31,68.58,8.498,8.912,17.741,54.304,8.915,0.59
7,execution_time_std,0.109,0.113,2.418,1.201,10.016,0.25,0.641,0.729,4.515,0.614,0.027
