,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.896,0.896,0.605,0.232,0.822,0.227,0.774,0.988,0.109,0.791,0.521
1,es_fscore_05_std,0.067,0.066,0.09,0.202,0.158,0.09,0.113,0.057,0.059,0.088,0.166
2,es_precision_05_mean,0.88,0.881,0.658,0.238,0.824,0.333,0.68,0.99,0.072,0.699,0.78
3,es_precision_05_std,0.075,0.074,0.068,0.205,0.174,0.0,0.116,0.057,0.039,0.098,0.196
4,es_recall_05_mean,0.92,0.92,0.571,0.242,0.844,0.192,0.966,0.987,0.227,0.98,0.417
5,es_recall_05_std,0.056,0.056,0.111,0.212,0.138,0.1,0.082,0.058,0.121,0.055,0.16
6,execution_time_mean,0.285,0.294,4.427,1.136,25.973,1.646,1.261,1.71,3.407,1.239,0.403
7,execution_time_std,0.02,0.022,0.479,0.143,6.914,0.1,0.145,0.11,0.281,0.135,0.008
