,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.9,0.844,0.0,0.356,0.558,0.698,0.002,0.89,0.301,0.099,0.005
1,es_fscore_0.75_std,0.3,0.299,0.0,0.473,0.41,0.321,0.018,0.313,0.21,0.207,0.046
2,es_precision_0.75_mean,0.9,0.832,0.0,0.357,0.556,0.89,0.001,0.89,0.226,0.102,0.03
3,es_precision_0.75_std,0.3,0.296,0.0,0.474,0.428,0.313,0.01,0.313,0.17,0.249,0.171
4,es_recall_0.75_mean,0.9,0.858,0.0,0.356,0.581,0.615,0.912,0.89,0.525,0.886,0.433
5,es_recall_0.75_std,0.3,0.305,0.0,0.473,0.381,0.323,0.128,0.313,0.232,0.181,0.299
6,execution_time_mean,0.078,0.067,0.557,0.07,1.977,0.555,0.322,0.296,0.205,0.33,0.344
7,execution_time_std,0.01,0.008,0.241,0.004,1.092,0.053,0.038,0.038,0.018,0.055,0.029
