,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.98,0.858,0.768,0.236,0.932,0.137,0.943,0.991,0.054,0.837,0.521
1,es_fscore_0.25_std,0.07,0.11,0.066,0.134,0.055,0.061,0.121,0.038,0.004,0.212,0.114
2,es_precision_0.25_mean,0.981,0.851,0.795,0.231,0.991,0.204,0.939,0.994,0.031,0.823,0.769
3,es_precision_0.25_std,0.064,0.108,0.045,0.14,0.035,0.028,0.134,0.034,0.002,0.229,0.129
4,es_recall_0.25_mean,0.984,0.889,0.747,0.271,0.896,0.116,0.954,0.988,0.196,0.87,0.422
5,es_recall_0.25_std,0.06,0.09,0.074,0.146,0.072,0.066,0.095,0.041,0.009,0.168,0.108
6,execution_time_mean,0.835,0.683,12.587,5.8,63.989,3.09,2.63,4.57,4.672,2.644,0.456
7,execution_time_std,0.064,0.05,0.933,1.866,11.882,0.17,0.2,0.254,0.771,0.203,0.016
