,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.17,0.034,0.011,0.174,0.299,0.005,0.661,0.109,0.432,0.561,0.006
1,es_fscore_05_std,0.126,0.084,0.087,0.249,0.091,0.037,0.097,0.089,0.212,0.18,0.042
2,es_precision_05_mean,0.693,0.768,0.013,0.41,0.784,0.06,0.55,0.78,0.386,0.559,0.249
3,es_precision_05_std,0.459,0.411,0.085,0.447,0.252,0.237,0.101,0.414,0.207,0.184,0.417
4,es_recall_05_mean,0.103,0.02,0.013,0.146,0.196,0.003,0.839,0.061,0.524,0.647,0.003
5,es_recall_05_std,0.071,0.048,0.093,0.2,0.068,0.021,0.102,0.049,0.203,0.234,0.025
6,execution_time_mean,0.147,21.295,3.805,0.135,149.081,95.935,0.702,107.74,1.37,0.752,0.294
7,execution_time_std,0.013,1.893,2.513,0.009,15.553,7.385,0.143,13.898,0.161,0.294,0.006
