,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.233,0.134,0.017,0.199,0.329,0.019,0.678,0.147,0.417,0.504,0.003
1,es_fscore_05_std,0.092,0.135,0.121,0.263,0.096,0.071,0.099,0.081,0.268,0.175,0.026
2,es_precision_05_mean,0.898,0.93,0.017,0.464,0.789,0.087,0.565,0.91,0.396,0.445,0.212
3,es_precision_05_std,0.3,0.255,0.12,0.458,0.248,0.278,0.114,0.286,0.259,0.174,0.385
4,es_recall_05_mean,0.136,0.078,0.018,0.154,0.221,0.012,0.863,0.083,0.466,0.638,0.002
5,es_recall_05_std,0.052,0.079,0.123,0.221,0.071,0.042,0.085,0.045,0.275,0.201,0.015
6,execution_time_mean,0.149,15.493,2.406,0.133,108.347,65.263,0.686,72.657,1.386,0.714,0.297
7,execution_time_std,0.012,1.252,0.615,0.008,13.755,5.471,0.061,12.438,0.155,0.068,0.005
