,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.184,0.061,0.0,0.178,0.312,0.008,0.655,0.115,0.415,0.513,0.003
1,es_fscore_05_std,0.12,0.109,0.0,0.244,0.079,0.045,0.097,0.089,0.201,0.164,0.02
2,es_precision_05_mean,0.713,0.81,0.0,0.45,0.751,0.07,0.539,0.77,0.384,0.468,0.239
3,es_precision_05_std,0.45,0.392,0.0,0.447,0.28,0.255,0.105,0.421,0.198,0.177,0.412
4,es_recall_05_mean,0.116,0.035,0.0,0.14,0.212,0.004,0.851,0.067,0.482,0.608,0.002
5,es_recall_05_std,0.065,0.063,0.0,0.191,0.058,0.026,0.09,0.049,0.2,0.202,0.011
6,execution_time_mean,0.153,19.032,2.726,0.137,136.593,82.534,0.716,94.33,1.427,0.715,0.295
7,execution_time_std,0.012,1.463,0.518,0.008,14.698,6.636,0.073,12.99,0.156,0.075,0.008
