,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.143,0.003,0.029,0.173,0.301,0.003,0.381,0.103,0.429,0.244,0.004
1,es_fscore_05_std,0.131,0.026,0.116,0.247,0.081,0.026,0.102,0.092,0.167,0.204,0.025
2,es_precision_05_mean,0.587,0.624,0.03,0.429,0.729,0.052,0.288,0.757,0.382,0.297,0.213
3,es_precision_05_std,0.49,0.458,0.109,0.446,0.25,0.218,0.079,0.426,0.164,0.069,0.394
4,es_recall_05_mean,0.094,0.002,0.036,0.138,0.203,0.003,0.577,0.057,0.518,0.346,0.002
5,es_recall_05_std,0.074,0.015,0.154,0.189,0.067,0.025,0.164,0.051,0.188,0.304,0.015
6,execution_time_mean,0.151,27.778,13.069,0.142,230.996,181.245,0.713,153.943,1.416,0.719,0.298
7,execution_time_std,0.014,2.573,15.036,0.012,41.171,535.211,0.074,19.109,0.192,0.084,0.008
