,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.439,0.203,0.234,0.33,0.611,0.079,0.683,0.765,0.193,0.835,0.285
1,es_fscore_05_std,0.147,0.261,0.145,0.188,0.099,0.151,0.26,0.267,0.122,0.158,0.16
2,es_precision_05_mean,0.471,0.624,0.296,0.481,0.575,0.495,0.645,0.8,0.233,0.823,0.699
3,es_precision_05_std,0.068,0.216,0.11,0.071,0.104,0.05,0.264,0.245,0.074,0.125,0.291
4,es_recall_05_mean,0.532,0.204,0.276,0.311,0.728,0.065,0.792,0.781,0.216,0.923,0.213
5,es_recall_05_std,0.197,0.263,0.183,0.201,0.093,0.139,0.223,0.247,0.162,0.141,0.14
6,execution_time_mean,2.614,928.527,451.229,9.237,4396.891,1259.421,9.501,6209.282,23.889,9.555,0.366
7,execution_time_std,0.51,163.393,85.038,2.287,991.77,302.899,2.284,1810.522,6.824,2.197,0.007
