,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.444,0.05,0.214,0.289,0.626,0.037,0.48,0.695,0.205,0.385,0.117
1,es_fscore_05_std,0.14,0.146,0.186,0.188,0.084,0.116,0.266,0.297,0.13,0.198,0.122
2,es_precision_05_mean,0.484,0.521,0.272,0.489,0.596,0.485,0.437,0.739,0.282,0.644,0.38
3,es_precision_05_std,0.011,0.137,0.156,0.056,0.094,0.085,0.251,0.249,0.078,0.19,0.28
4,es_recall_05_mean,0.498,0.051,0.276,0.264,0.73,0.032,0.639,0.703,0.205,0.523,0.132
5,es_recall_05_std,0.168,0.149,0.232,0.19,0.071,0.108,0.289,0.29,0.153,0.215,0.097
6,execution_time_mean,0.57,108.099,135.133,1.855,661.475,259.874,2.443,798.791,5.708,1.859,0.284
7,execution_time_std,0.182,39.081,40.458,1.192,241.371,117.96,0.954,368.789,2.567,0.084,0.005
