,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.942,0.942,0.401,0.228,0.711,0,0.612,0.995,0.18,0.782,0.07
1,es_fscore_05_std,0.086,0.085,0.137,0.218,0.248,0,0.278,0.05,0.108,0.149,0.103
2,es_precision_05_mean,0.931,0.931,0.453,0.244,0.692,0,0.525,0.995,0.134,0.689,0.68
3,es_precision_05_std,0.092,0.091,0.119,0.224,0.267,0,0.271,0.05,0.081,0.153,0.26
4,es_recall_05_mean,0.956,0.956,0.412,0.239,0.757,0,0.818,0.994,0.272,0.959,0.044
5,es_recall_05_std,0.073,0.073,0.176,0.232,0.224,0,0.225,0.05,0.161,0.111,0.069
6,execution_time_mean,11.417,11.584,208.175,29.962,292.21,0,34.346,70.696,107.197,34.139,0.557
7,execution_time_std,0.628,0.605,24.692,4.086,103.236,0,2.121,5.484,14.361,2.026,0.018
