,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.926,0.899,0.682,0.353,0.906,0.439,0.758,0.953,0.182,0.859,0.122
1,es_fscore_05_std,0.149,0.195,0.197,0.264,0.085,0.103,0.183,0.159,0.131,0.073,0.113
2,es_precision_05_mean,0.934,0.91,0.6,0.416,0.89,0.51,0.702,0.975,0.149,0.815,0.212
3,es_precision_05_std,0.093,0.149,0.182,0.269,0.103,0.07,0.192,0.109,0.097,0.084,0.233
4,es_recall_05_mean,0.93,0.908,0.882,0.359,0.94,0.403,0.852,0.952,0.282,0.932,0.154
5,es_recall_05_std,0.15,0.195,0.239,0.266,0.06,0.108,0.144,0.159,0.184,0.065,0.105
6,execution_time_mean,0.114,1.289,1.983,0.12,20.155,5.268,0.544,9.946,1.87,0.571,0.253
7,execution_time_std,0.004,0.046,0.267,0.006,4.841,0.237,0.051,0.715,0.092,0.059,0.004
