,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.898,0.859,0.319,0.289,0.851,0.296,0.707,0.962,0.158,0.857,0.365
1,es_fscore_05_std,0.146,0.245,0.185,0.227,0.154,0.192,0.278,0.116,0.129,0.149,0.201
2,es_precision_05_mean,0.914,0.882,0.326,0.397,0.834,0.503,0.653,0.975,0.133,0.808,0.734
3,es_precision_05_std,0.135,0.172,0.196,0.185,0.175,0.088,0.297,0.109,0.1,0.164,0.268
4,es_recall_05_mean,0.896,0.871,0.46,0.288,0.88,0.257,0.81,0.958,0.232,0.943,0.274
5,es_recall_05_std,0.142,0.245,0.201,0.233,0.12,0.191,0.225,0.11,0.176,0.116,0.171
6,execution_time_mean,1.448,147.193,96.973,4.919,827.238,251.735,5.73,880.321,17.428,5.915,0.34
7,execution_time_std,0.594,64.587,55.783,3.488,377.89,108.441,2.525,431.721,10.573,2.693,0.007
