,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.896,0.871,0.44,0.321,0.865,0.363,0.717,0.962,0.159,0.857,0.469
1,es_fscore_05_std,0.177,0.207,0.26,0.23,0.134,0.161,0.262,0.162,0.137,0.148,0.203
2,es_precision_05_mean,0.9,0.879,0.427,0.396,0.849,0.5,0.66,0.97,0.141,0.81,0.745
3,es_precision_05_std,0.178,0.182,0.257,0.215,0.153,0.003,0.279,0.155,0.103,0.161,0.269
4,es_recall_05_mean,0.896,0.884,0.592,0.324,0.894,0.328,0.819,0.963,0.231,0.935,0.368
5,es_recall_05_std,0.176,0.206,0.254,0.243,0.105,0.168,0.214,0.156,0.198,0.118,0.183
6,execution_time_mean,0.57,29.346,27.087,1.752,193.518,68.434,2.453,168.802,7.337,2.443,0.299
7,execution_time_std,0.032,1.195,3.024,0.255,22.243,2.405,0.224,32.369,0.646,0.224,0.005
