,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.747,0.402,0.278,0.322,0.635,0.21,0.723,0.83,0.168,0.84,0.258
1,es_fscore_05_std,0.277,0.341,0.165,0.203,0.117,0.215,0.25,0.286,0.135,0.152,0.144
2,es_precision_05_mean,0.793,0.735,0.27,0.438,0.59,0.488,0.696,0.89,0.167,0.819,0.469
3,es_precision_05_std,0.251,0.242,0.174,0.159,0.118,0.072,0.25,0.219,0.106,0.142,0.221
4,es_recall_05_mean,0.742,0.407,0.434,0.311,0.802,0.188,0.808,0.828,0.238,0.907,0.245
5,es_recall_05_std,0.263,0.346,0.174,0.214,0.109,0.203,0.19,0.288,0.182,0.128,0.139
6,execution_time_mean,0.221,11.504,11.11,0.6,88.965,35.533,1.0,61.663,3.062,0.992,0.265
7,execution_time_std,0.009,0.383,0.58,0.141,10.362,1.121,0.077,12.501,0.141,0.067,0.005
