,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.92,0.92,0.417,0.317,0.936,0.46,0.693,0.973,0.187,0.79,0.104
1,es_fscore_05_std,0.159,0.159,0.103,0.258,0.126,0.113,0.195,0.13,0.119,0.089,0.114
2,es_precision_05_mean,0.91,0.91,0.447,0.343,0.931,0.535,0.615,0.975,0.139,0.713,0.16
3,es_precision_05_std,0.159,0.159,0.113,0.273,0.138,0.128,0.194,0.13,0.089,0.097,0.202
4,es_recall_05_mean,0.932,0.932,0.448,0.323,0.948,0.421,0.848,0.972,0.287,0.925,0.169
5,es_recall_05_std,0.159,0.159,0.189,0.268,0.112,0.112,0.151,0.13,0.177,0.063,0.114
6,execution_time_mean,0.105,0.11,1.254,0.104,10.534,1.25,0.501,0.557,1.828,0.519,0.253
7,execution_time_std,0.004,0.004,0.101,0.005,3.246,0.048,0.047,0.028,0.086,0.048,0.005
