,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.94,0.941,0.406,0.287,0.792,0.329,0.637,0.994,0.181,0.768,0.267
1,es_fscore_05_std,0.113,0.113,0.132,0.256,0.236,0.179,0.281,0.05,0.113,0.194,0.182
2,es_precision_05_mean,0.933,0.933,0.442,0.307,0.782,0.51,0.552,0.995,0.135,0.681,0.665
3,es_precision_05_std,0.101,0.1,0.133,0.274,0.258,0.07,0.277,0.05,0.085,0.195,0.265
4,es_recall_05_mean,0.952,0.952,0.43,0.301,0.828,0.287,0.823,0.994,0.276,0.932,0.193
5,es_recall_05_std,0.114,0.114,0.173,0.281,0.206,0.184,0.224,0.05,0.17,0.149,0.148
6,execution_time_mean,2.707,2.753,56.361,8.995,100.761,12.557,8.978,17.5,27.769,8.95,0.385
7,execution_time_std,0.222,0.241,9.313,0.875,29.769,0.802,0.79,1.147,3.02,0.716,0.007
