,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.451,0.021,0.377,0.319,0.628,0.014,0.309,0.664,0.188,0.287,0.106
1,es_fscore_05_std,0.131,0.096,0.188,0.173,0.081,0.066,0.325,0.274,0.115,0.157,0.126
2,es_precision_05_mean,0.484,0.484,0.397,0.478,0.607,0.475,0.334,0.704,0.309,0.408,0.398
3,es_precision_05_std,0.011,0.076,0.162,0.082,0.095,0.109,0.261,0.245,0.07,0.164,0.249
4,es_recall_05_mean,0.513,0.024,0.439,0.292,0.724,0.011,0.437,0.672,0.164,0.43,0.148
5,es_recall_05_std,0.146,0.102,0.19,0.18,0.073,0.057,0.368,0.27,0.13,0.13,0.122
6,execution_time_mean,1.349,600.357,926.025,5.886,3175.417,1034.694,5.753,4312.853,11.949,5.811,0.321
7,execution_time_std,0.32,141.796,292.108,1.533,682.452,324.592,1.357,1131.539,3.27,1.43,0.005
