,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.654,0.306,0.319,0.354,0.624,0.165,0.669,0.817,0.155,0.832,0.371
1,es_fscore_05_std,0.236,0.292,0.152,0.172,0.103,0.21,0.279,0.252,0.128,0.161,0.204
2,es_precision_05_mean,0.727,0.684,0.333,0.482,0.58,0.505,0.625,0.86,0.167,0.816,0.69
3,es_precision_05_std,0.243,0.232,0.147,0.077,0.094,0.05,0.291,0.224,0.097,0.143,0.253
4,es_recall_05_mean,0.64,0.314,0.421,0.331,0.77,0.148,0.772,0.819,0.189,0.909,0.284
5,es_recall_05_std,0.212,0.299,0.197,0.184,0.108,0.199,0.23,0.238,0.165,0.14,0.176
6,execution_time_mean,0.996,148.723,92.28,3.736,842.951,298.574,3.971,935.66,12.349,4.097,0.315
7,execution_time_std,0.587,75.236,39.076,2.805,362.733,138.583,1.888,407.044,10.328,2.161,0.005
