,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.464,0.184,0.281,0.352,0.613,0.16,0.64,0.718,0.174,0.811,0.26
1,es_fscore_05_std,0.107,0.246,0.153,0.18,0.097,0.21,0.267,0.346,0.126,0.168,0.151
2,es_precision_05_mean,0.48,0.622,0.309,0.475,0.578,0.495,0.621,0.824,0.199,0.826,0.474
3,es_precision_05_std,0.009,0.223,0.137,0.082,0.103,0.05,0.253,0.238,0.089,0.125,0.259
4,es_recall_05_mean,0.595,0.183,0.355,0.334,0.742,0.144,0.755,0.728,0.202,0.879,0.263
5,es_recall_05_std,0.183,0.249,0.204,0.192,0.085,0.196,0.236,0.331,0.165,0.159,0.145
6,execution_time_mean,0.306,30.464,26.686,0.879,196.633,82.776,1.362,194.708,3.743,1.359,0.273
7,execution_time_std,0.022,1.324,2.625,0.14,14.734,2.989,0.118,36.093,0.234,0.109,0.005
