,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.141,0.025,0.0,0.203,0.312,0.008,0.655,0.115,0.527,0.513,0.003
1,es_fscore_0.5_std,0.084,0.063,0.0,0.277,0.079,0.045,0.097,0.089,0.135,0.164,0.02
2,es_precision_0.5_mean,0.78,0.78,0.0,0.401,0.751,0.07,0.539,0.77,0.408,0.468,0.239
3,es_precision_0.5_std,0.414,0.414,0.0,0.42,0.28,0.255,0.105,0.421,0.128,0.177,0.412
4,es_recall_0.5_mean,0.081,0.014,0.0,0.173,0.212,0.004,0.851,0.067,0.77,0.608,0.002
5,es_recall_0.5_std,0.045,0.035,0.0,0.247,0.058,0.026,0.09,0.049,0.14,0.202,0.011
6,execution_time_mean,0.138,19.784,2.726,0.133,136.593,82.534,0.716,94.33,0.687,0.715,0.295
7,execution_time_std,0.01,1.674,0.518,0.008,14.698,6.636,0.073,12.99,0.067,0.075,0.008
