,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.064,0.005,0.0,0.037,0.098,0.005,0.174,0.057,0.254,0.155,0.0
1,es_fscore_0.75_std,0.093,0.031,0.0,0.114,0.12,0.037,0.082,0.086,0.115,0.106,0.0
2,es_precision_0.75_mean,0.56,0.74,0.0,0.161,0.252,0.06,0.104,0.6,0.192,0.138,0.216
3,es_precision_0.75_std,0.496,0.439,0.0,0.312,0.312,0.237,0.053,0.49,0.094,0.167,0.399
4,es_recall_0.75_mean,0.051,0.003,0.0,0.036,0.134,0.003,0.686,0.042,0.446,0.4,0.0
5,es_recall_0.75_std,0.054,0.017,0.0,0.087,0.089,0.021,0.138,0.051,0.17,0.235,0.0
6,execution_time_mean,0.138,19.784,2.726,0.133,136.593,82.534,0.716,94.33,0.687,0.715,0.295
7,execution_time_std,0.01,1.674,0.518,0.008,14.698,6.636,0.073,12.99,0.067,0.075,0.008
