,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.179,0.164,0.0,0.285,0.372,0.042,0.673,0.174,0.572,0.518,0.004
1,es_fscore_0.5_std,0.046,0.074,0.0,0.368,0.098,0.126,0.1,0.064,0.125,0.169,0.031
2,es_precision_0.5_mean,0.97,0.95,0.0,0.392,0.818,0.105,0.544,0.92,0.466,0.462,0.292
3,es_precision_0.5_std,0.171,0.218,0.0,0.454,0.261,0.288,0.112,0.271,0.124,0.191,0.448
4,es_recall_0.5_mean,0.1,0.091,0.0,0.263,0.254,0.044,0.901,0.096,0.758,0.66,0.002
5,es_recall_0.5_std,0.024,0.042,0.0,0.348,0.071,0.147,0.084,0.037,0.123,0.214,0.018
6,execution_time_mean,0.139,9.748,2.184,0.141,71.899,39.252,0.711,41.399,0.674,0.719,0.298
7,execution_time_std,0.007,0.498,0.176,0.074,8.395,3.11,0.068,7.543,0.051,0.141,0.006
