,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.12,0.015,0.053,0.162,0.318,0.003,0.69,0.103,0.518,0.469,0.003
1,es_fscore_0.5_std,0.095,0.049,0.196,0.231,0.086,0.026,0.096,0.095,0.117,0.286,0.026
2,es_precision_0.5_mean,0.67,0.82,0.049,0.407,0.767,0.12,0.585,0.79,0.401,0.514,0.191
3,es_precision_0.5_std,0.47,0.375,0.183,0.41,0.256,0.318,0.113,0.407,0.109,0.153,0.362
4,es_recall_0.5_mean,0.07,0.008,0.06,0.134,0.213,0.003,0.856,0.062,0.757,0.558,0.002
5,es_recall_0.5_std,0.052,0.027,0.22,0.188,0.067,0.021,0.084,0.052,0.145,0.351,0.015
6,execution_time_mean,0.142,28.962,6.811,0.135,188.263,113.091,0.716,134.902,0.705,0.729,0.297
7,execution_time_std,0.014,7.329,6.671,0.011,26.579,8.06,0.088,20.114,0.087,0.093,0.007
