,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.144,0.038,0.0,0.096,0.139,0.005,0.18,0.09,0.307,0.141,0.0
1,es_fscore_0.75_std,0.083,0.077,0.0,0.24,0.144,0.037,0.103,0.103,0.141,0.111,0.0
2,es_precision_0.75_mean,0.83,0.86,0.0,0.134,0.355,0.079,0.106,0.74,0.225,0.093,0.272
3,es_precision_0.75_std,0.376,0.347,0.0,0.311,0.4,0.26,0.066,0.439,0.117,0.081,0.439
4,es_recall_0.75_mean,0.084,0.021,0.0,0.093,0.158,0.003,0.814,0.059,0.548,0.526,0.001
5,es_recall_0.75_std,0.043,0.043,0.0,0.231,0.101,0.022,0.12,0.058,0.17,0.228,0.01
6,execution_time_mean,0.139,9.748,2.184,0.141,71.899,39.252,0.711,41.399,0.674,0.719,0.298
7,execution_time_std,0.007,0.498,0.176,0.074,8.395,3.11,0.068,7.543,0.051,0.141,0.006
