,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.174,0.12,0.0,0.259,0.352,0.039,0.673,0.15,0.588,0.52,0.007
1,es_fscore_0.5_std,0.064,0.097,0.0,0.329,0.087,0.13,0.11,0.078,0.131,0.174,0.04
2,es_precision_0.5_mean,0.91,0.92,0.0,0.45,0.832,0.098,0.551,0.88,0.476,0.467,0.274
3,es_precision_0.5_std,0.286,0.271,0.0,0.455,0.255,0.278,0.128,0.325,0.125,0.191,0.429
4,es_recall_0.5_mean,0.098,0.066,0.0,0.218,0.236,0.032,0.893,0.083,0.789,0.668,0.004
5,es_recall_0.5_std,0.034,0.054,0.0,0.301,0.062,0.12,0.067,0.044,0.146,0.206,0.023
6,execution_time_mean,0.14,13.315,2.143,0.131,88.111,51.521,0.685,54.84,0.676,0.724,0.296
7,execution_time_std,0.008,1.399,0.243,0.007,7.13,4.492,0.048,7.827,0.061,0.063,0.006
