,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.105,0.026,0.011,0.217,0.299,0.005,0.661,0.109,0.507,0.561,0.006
1,es_fscore_0.5_std,0.096,0.065,0.087,0.281,0.091,0.037,0.097,0.089,0.112,0.18,0.042
2,es_precision_0.5_mean,0.59,0.78,0.013,0.439,0.784,0.06,0.55,0.78,0.391,0.559,0.249
3,es_precision_0.5_std,0.492,0.414,0.085,0.426,0.252,0.237,0.101,0.414,0.103,0.184,0.417
4,es_recall_0.5_mean,0.066,0.015,0.013,0.182,0.196,0.003,0.839,0.061,0.744,0.647,0.003
5,es_recall_0.5_std,0.052,0.036,0.093,0.242,0.068,0.021,0.102,0.049,0.135,0.234,0.025
6,execution_time_mean,0.143,34.266,3.805,0.133,149.081,95.935,0.702,107.74,0.698,0.752,0.294
7,execution_time_std,0.013,25.536,2.513,0.009,15.553,7.385,0.143,13.898,0.087,0.294,0.006
