,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.138,0.074,0.066,0.45,0.358,0.043,0.735,0.135,0.74,0.595,0.058
1,es_fscore_0.25_std,0.089,0.09,0.235,0.287,0.085,0.14,0.084,0.086,0.079,0.214,0.117
2,es_precision_0.25_mean,0.72,0.93,0.079,0.817,0.889,0.19,0.612,0.88,0.642,0.56,0.404
3,es_precision_0.25_std,0.449,0.242,0.269,0.298,0.158,0.392,0.112,0.325,0.091,0.144,0.465
4,es_recall_0.25_mean,0.076,0.04,0.061,0.36,0.23,0.03,0.939,0.074,0.882,0.711,0.036
5,es_recall_0.25_std,0.05,0.05,0.22,0.263,0.068,0.113,0.047,0.048,0.087,0.296,0.074
6,execution_time_mean,0.142,28.962,6.811,0.135,188.263,113.091,0.716,134.902,0.705,0.729,0.297
7,execution_time_std,0.014,7.329,6.671,0.011,26.579,8.06,0.088,20.114,0.087,0.093,0.007
