,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.072,0.03,0.001,0.056,0.084,0.01,0.148,0.069,0.26,0.103,0.0
1,es_fscore_0.75_std,0.091,0.072,0.011,0.155,0.123,0.051,0.095,0.091,0.11,0.086,0.0
2,es_precision_0.75_mean,0.66,0.77,0.001,0.143,0.235,0.087,0.087,0.7,0.194,0.076,0.187
3,es_precision_0.75_std,0.474,0.421,0.006,0.305,0.349,0.278,0.06,0.458,0.09,0.11,0.368
4,es_recall_0.75_mean,0.056,0.016,0.018,0.054,0.144,0.006,0.732,0.05,0.453,0.443,0.002
5,es_recall_0.75_std,0.052,0.04,0.123,0.143,0.091,0.029,0.122,0.055,0.158,0.221,0.015
6,execution_time_mean,0.139,20.593,2.406,0.132,108.347,65.263,0.686,72.657,0.697,0.714,0.297
7,execution_time_std,0.009,8.486,0.615,0.007,13.755,5.471,0.061,12.438,0.07,0.068,0.005
