,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.128,0.097,0.022,0.487,0.355,0.013,0.756,0.134,0.744,0.692,0.074
1,es_fscore_0.25_std,0.09,0.094,0.133,0.309,0.078,0.057,0.067,0.082,0.081,0.121,0.131
2,es_precision_0.25_mean,0.77,0.91,0.023,0.804,0.909,0.105,0.638,0.84,0.65,0.655,0.558
3,es_precision_0.25_std,0.421,0.286,0.139,0.312,0.158,0.3,0.082,0.367,0.092,0.143,0.463
4,es_recall_0.25_mean,0.072,0.054,0.022,0.401,0.226,0.008,0.938,0.073,0.877,0.794,0.046
5,es_recall_0.25_std,0.05,0.052,0.128,0.29,0.063,0.034,0.059,0.045,0.092,0.19,0.084
6,execution_time_mean,0.143,34.266,3.805,0.133,149.081,95.935,0.702,107.74,0.698,0.752,0.294
7,execution_time_std,0.013,25.536,2.513,0.009,15.553,7.385,0.143,13.898,0.087,0.294,0.006
