,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.193,0.194,0.0,0.23,0.244,0.012,0.265,0.172,0.354,0.186,0.006
1,es_fscore_0.75_std,0.1,0.101,0.0,0.372,0.241,0.098,0.112,0.113,0.197,0.136,0.036
2,es_precision_0.75_mean,0.86,0.86,0.0,0.272,0.424,0.038,0.161,0.81,0.274,0.147,0.232
3,es_precision_0.75_std,0.347,0.347,0.0,0.412,0.421,0.186,0.076,0.392,0.167,0.137,0.417
4,es_recall_0.75_mean,0.118,0.111,0.0,0.221,0.214,0.01,0.892,0.098,0.549,0.508,0.023
5,es_recall_0.75_std,0.055,0.06,0.0,0.362,0.198,0.091,0.099,0.067,0.213,0.236,0.056
6,execution_time_mean,0.14,3.35,2.132,0.133,31.16,14.733,0.726,16.946,0.668,0.71,0.298
7,execution_time_std,0.006,0.161,0.177,0.008,7.127,1.274,0.077,4.892,0.059,0.069,0.006
