,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.1,0.004,0.029,0.239,0.301,0.003,0.381,0.103,0.52,0.244,0.004
1,es_fscore_0.5_std,0.093,0.025,0.116,0.272,0.081,0.026,0.102,0.092,0.111,0.204,0.025
2,es_precision_0.5_mean,0.58,0.623,0.03,0.508,0.729,0.052,0.288,0.757,0.401,0.297,0.213
3,es_precision_0.5_std,0.494,0.475,0.109,0.432,0.25,0.218,0.079,0.426,0.101,0.069,0.394
4,es_recall_0.5_mean,0.064,0.002,0.036,0.185,0.203,0.003,0.577,0.057,0.76,0.346,0.002
5,es_recall_0.5_std,0.05,0.014,0.154,0.218,0.067,0.025,0.164,0.051,0.129,0.304,0.015
6,execution_time_mean,0.141,29.313,13.069,0.137,230.996,181.245,0.713,153.943,0.708,0.719,0.298
7,execution_time_std,0.014,4.463,15.036,0.012,41.171,535.211,0.074,19.109,0.104,0.084,0.008
