,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.032,0.008,0.002,0.044,0.074,0.0,0.226,0.04,0.243,0.238,0.0
1,es_fscore_0.75_std,0.073,0.04,0.014,0.12,0.114,0.0,0.095,0.075,0.101,0.15,0.0
2,es_precision_0.75_mean,0.44,0.72,0.003,0.213,0.194,0.04,0.142,0.59,0.191,0.273,0.205
3,es_precision_0.75_std,0.496,0.449,0.026,0.354,0.288,0.196,0.069,0.492,0.09,0.263,0.39
4,es_recall_0.75_mean,0.036,0.005,0.01,0.039,0.133,0.0,0.675,0.035,0.413,0.463,0.002
5,es_recall_0.75_std,0.05,0.022,0.085,0.09,0.091,0.0,0.127,0.048,0.158,0.245,0.015
6,execution_time_mean,0.143,34.266,3.805,0.133,149.081,95.935,0.702,107.74,0.698,0.752,0.294
7,execution_time_std,0.013,25.536,2.513,0.009,15.553,7.385,0.143,13.898,0.087,0.294,0.006
