,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.462,0,0.211,0.374,0.878,0.104,0.422,0.606,0.319,0.458,0.06
1,es_fscore_0.25_std,0.172,0,0.188,0.14,0.136,0.088,0.136,0.137,0.034,0.157,0.064
2,es_precision_0.25_mean,0.424,0,0.198,0.505,0.876,0.158,0.379,0.621,0.192,0.428,0.312
3,es_precision_0.25_std,0.168,0,0.177,0.176,0.138,0.058,0.14,0.136,0.023,0.165,0.108
4,es_recall_0.25_mean,0.578,0,0.25,0.322,0.897,0.103,0.52,0.678,0.984,0.528,0.073
5,es_recall_0.25_std,0.158,0,0.222,0.14,0.12,0.088,0.126,0.134,0.04,0.137,0.078
6,execution_time_mean,0.449,0,18.169,29.514,554.718,153.991,2.177,303.139,1.508,2.118,0.298
7,execution_time_std,0.061,0,7.511,9.401,158.705,42.365,0.313,79.907,0.463,0.347,0.007
