,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.292,0.016,0.037,0.161,0.194,0.109,0.125,0.014,0.12,0.197,0.0
1,es_fscore_0.75_std,0.28,0.08,0.103,0.221,0.129,0.196,0.142,0.062,0.201,0.141,0.002
2,es_precision_0.75_mean,0.476,0.738,0.171,0.401,0.499,0.523,0.105,0.66,0.123,0.211,0.646
3,es_precision_0.75_std,0.369,0.3,0.27,0.389,0.298,0.395,0.138,0.352,0.222,0.187,0.287
4,es_recall_0.75_mean,0.241,0.011,0.029,0.124,0.168,0.105,0.287,0.009,0.283,0.302,0.0
5,es_recall_0.75_std,0.237,0.055,0.077,0.177,0.123,0.187,0.195,0.043,0.203,0.15,0.001
6,execution_time_mean,2.893,934.293,1251.841,13.7,4178.036,16396.49,11.237,1762.47,14.037,11.045,0.406
7,execution_time_std,0.086,595.559,3836.368,8.195,1483.151,10413.468,0.37,1273.031,2.252,0.403,0.016
