,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.492,0.528,0.379,0.271,0.184,0.613,0.68,0.541,0.687,0.426,0.001
1,es_fscore_0.5_std,0.183,0.225,0.155,0.167,0.067,0.262,0.118,0.231,0.079,0.159,0.009
2,es_precision_0.5_mean,0.958,0.979,0.893,0.985,0.92,0.75,0.869,0.989,0.784,0.97,0.953
3,es_precision_0.5_std,0.065,0.049,0.092,0.05,0.12,0.268,0.155,0.021,0.087,0.076,0.075
4,es_recall_0.5_mean,0.354,0.396,0.254,0.169,0.104,0.533,0.561,0.41,0.613,0.288,0.001
5,es_recall_0.5_std,0.169,0.224,0.128,0.119,0.044,0.248,0.094,0.233,0.078,0.132,0.005
6,execution_time_mean,3.158,269.257,102.052,7.764,1260.996,4597.688,11.029,203.696,11.589,10.534,0.377
7,execution_time_std,0.574,208.042,17.147,2.809,279.083,2630.559,0.199,85.668,1.355,0.195,0.015
