,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.247,0.047,0.331,0.238,0.229,0.151,0.167,0.199,0.219,0.177,0.097
1,es_fscore_0.5_std,0.117,0.077,0.117,0.106,0.063,0.095,0.084,0.103,0.046,0.075,0.064
2,es_precision_0.5_mean,0.35,0.149,0.409,0.325,0.482,0.161,0.157,0.342,0.133,0.216,0.313
3,es_precision_0.5_std,0.156,0.165,0.118,0.139,0.11,0.109,0.084,0.124,0.029,0.086,0.086
4,es_recall_0.5_mean,0.27,0.05,0.352,0.311,0.24,0.197,0.301,0.22,0.849,0.287,0.073
5,es_recall_0.5_std,0.13,0.08,0.102,0.16,0.069,0.098,0.111,0.101,0.131,0.099,0.049
6,execution_time_mean,0.87,342.711,189.07,5.817,2004.868,589.173,3.762,1452.957,4.712,3.673,0.313
7,execution_time_std,0.677,302.084,267.194,4.151,1812.254,511.828,2.527,1458.682,4.094,2.405,0.033
