,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.793,0.816,0.413,0.571,0.66,0.906,0.783,0.796,0.476,0.748,0.022
1,es_fscore_0.5_std,0.195,0.215,0.181,0.45,0.17,0.167,0.13,0.218,0.173,0.123,0.081
2,es_precision_0.5_mean,0.96,0.949,0.444,0.632,0.975,0.97,0.688,0.95,0.362,0.796,0.35
3,es_precision_0.5_std,0.196,0.218,0.165,0.467,0.115,0.171,0.149,0.218,0.152,0.139,0.477
4,es_recall_0.5_mean,0.689,0.728,0.42,0.551,0.52,0.853,0.921,0.701,0.726,0.766,0.013
5,es_recall_0.5_std,0.203,0.22,0.206,0.45,0.196,0.171,0.1,0.223,0.162,0.213,0.049
6,execution_time_mean,0.194,0.157,2.294,0.138,11.593,2.153,0.698,0.811,0.741,0.697,0.261
7,execution_time_std,0.052,0.007,0.258,0.013,5.808,0.17,0.068,0.05,0.14,0.07,0.006
