,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.445,0.491,0.262,0.224,0.24,0.545,0.741,0.48,0.49,0.431,0.0
1,es_fscore_0.5_std,0.197,0.211,0.125,0.148,0.081,0.217,0.179,0.198,0.123,0.177,0.0
2,es_precision_0.5_mean,0.549,0.599,0.462,0.376,0.784,0.624,0.85,0.586,0.367,0.91,0.853
3,es_precision_0.5_std,0.239,0.25,0.182,0.236,0.26,0.262,0.156,0.244,0.107,0.185,0.266
4,es_recall_0.5_mean,0.385,0.426,0.204,0.166,0.145,0.496,0.674,0.42,0.752,0.303,0.0
5,es_recall_0.5_std,0.182,0.191,0.119,0.114,0.048,0.194,0.206,0.184,0.133,0.157,0.0
6,execution_time_mean,0.148,0.165,2.16,0.14,29.644,2.974,0.728,0.853,0.746,0.725,0.252
7,execution_time_std,0.006,0.009,0.161,0.006,5.874,0.331,0.061,0.065,0.052,0.058,0.005
