,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.386,0.4,0.245,0.324,0.21,0.422,0.428,0.398,0.504,0.261,0.001
1,es_fscore_0.5_std,0.131,0.136,0.133,0.135,0.072,0.127,0.129,0.138,0.113,0.107,0.011
2,es_precision_0.5_mean,0.467,0.471,0.447,0.461,0.655,0.482,0.633,0.451,0.379,0.749,0.681
3,es_precision_0.5_std,0.159,0.156,0.195,0.182,0.257,0.161,0.151,0.155,0.1,0.251,0.362
4,es_recall_0.5_mean,0.338,0.354,0.186,0.255,0.128,0.38,0.344,0.368,0.767,0.165,0.001
5,es_recall_0.5_std,0.123,0.126,0.118,0.114,0.04,0.107,0.134,0.132,0.107,0.077,0.006
6,execution_time_mean,0.149,0.156,2.022,0.158,28.58,2.586,0.691,0.793,0.854,0.695,0.254
7,execution_time_std,0.006,0.006,0.125,0.054,4.965,0.246,0.053,0.041,0.22,0.059,0.006
