,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.943,0.943,0.248,0.126,0.877,0.927,0.912,0.99,0.463,0.839,0.002
1,es_fscore_05_std,0.098,0.098,0.166,0.259,0.163,0.069,0.079,0.099,0.332,0.142,0.024
2,es_precision_05_mean,0.96,0.96,0.248,0.185,0.957,1.0,0.851,0.99,0.444,0.947,0.399
3,es_precision_05_std,0.1,0.1,0.175,0.344,0.136,0.0,0.118,0.099,0.321,0.096,0.48
4,es_recall_05_mean,0.928,0.928,0.268,0.107,0.826,0.87,0.991,0.99,0.484,0.791,0.002
5,es_recall_05_std,0.099,0.099,0.167,0.233,0.199,0.1,0.034,0.099,0.344,0.214,0.015
6,execution_time_mean,0.149,0.155,2.817,0.131,9.165,1.886,0.687,0.805,1.382,0.679,0.262
7,execution_time_std,0.006,0.007,0.158,0.004,6.535,0.121,0.058,0.047,0.087,0.055,0.006
