,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.951,0.951,0.293,0.117,0.853,0.933,0.949,1.0,0.534,0.794,0.081
1,es_fscore_05_std,0.026,0.026,0.19,0.234,0.161,0.05,0.066,0.003,0.3,0.172,0.109
2,es_precision_05_mean,0.968,0.968,0.313,0.168,0.989,1.0,0.91,1.0,0.512,0.968,0.498
3,es_precision_05_std,0.025,0.025,0.197,0.316,0.055,0.0,0.102,0.0,0.292,0.116,0.317
4,es_recall_05_mean,0.936,0.936,0.294,0.098,0.779,0.878,0.996,1.0,0.558,0.71,0.053
5,es_recall_05_std,0.035,0.035,0.205,0.206,0.218,0.081,0.027,0.005,0.308,0.22,0.073
6,execution_time_mean,0.149,0.154,2.798,0.131,11.497,1.909,0.683,0.811,1.378,0.671,0.26
7,execution_time_std,0.007,0.007,0.184,0.004,8.322,0.117,0.056,0.049,0.076,0.043,0.007
