,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.923,0.923,0.416,0.155,0.505,0.938,0.967,0.761,0.458,0.674,0.097
1,es_fscore_05_std,0.164,0.164,0.2,0.225,0.209,0.049,0.1,0.335,0.268,0.181,0.11
2,es_precision_05_mean,0.937,0.937,0.398,0.253,0.99,1.0,0.999,0.74,0.438,1.0,0.5
3,es_precision_05_std,0.167,0.167,0.188,0.336,0.099,0.0,0.008,0.353,0.26,0.0,0.36
4,es_recall_05_mean,0.91,0.91,0.468,0.127,0.368,0.886,0.95,0.811,0.48,0.536,0.105
5,es_recall_05_std,0.164,0.164,0.244,0.197,0.219,0.078,0.137,0.291,0.277,0.208,0.121
6,execution_time_mean,0.15,0.155,2.257,0.127,20.38,1.967,0.674,0.863,1.384,0.679,0.27
7,execution_time_std,0.007,0.007,0.128,0.004,8.416,0.163,0.042,0.066,0.088,0.05,0.008
